consumer_number,family_members,working_members,ages,units_consumed,cost_per_unit,usage_hours,Power_Rating_W,Units_Consumed_Per_Hour_kWh,Base Tariff (cents/kWh),Final Per Unit Cost (cents/kWh),max_length,appliance_name_encoded,location_encoded,name_encoded,email_encoded,password_encoded,month_encoded,energy_consumption
90888,8,3,61,230,4,22.3,48.33333333,0.048333333,12.38819176,13.37575637,4,0,2,575,609,532,10,920
90996,3,2,52,840,5,9.8,55,0.055,12.38819176,13.37575637,2,8,2,308,339,770,3,4200
90996,3,2,52,840,5,7.1,55,0.055,12.38819176,13.37575637,2,13,2,308,339,770,3,4200
91034,5,2,25,281,6,10.4,852.5,0.8525,10.18,7.99,4,16,6,333,395,18,5,1686
91034,5,2,25,281,6,17.4,852.5,0.8525,10.18,7.99,4,5,6,333,395,18,5,1686
91034,5,2,25,281,6,4.6,852.5,0.8525,10.18,7.99,4,1,6,333,395,18,5,1686
91034,5,2,25,281,6,4.2,852.5,0.8525,10.18,7.99,4,14,6,333,395,18,5,1686
91065,1,1,20,946,6,4.1,48.33333333,0.048333333,12.38819176,13.37575637,4,5,10,46,65,456,6,5676
91065,1,1,20,946,6,6.8,48.33333333,0.048333333,12.38819176,13.37575637,4,10,10,46,65,456,6,5676
91065,1,1,20,946,6,11.4,48.33333333,0.048333333,12.38819176,13.37575637,4,2,10,46,65,456,6,5676
91065,1,1,20,946,6,10.8,48.33333333,0.048333333,12.38819176,13.37575637,4,8,10,46,65,456,6,5676
91187,8,1,36,335,7,14.5,252,0.252,6.47,5.94,5,13,12,689,741,762,5,2345
91187,8,1,36,335,7,0.5,252,0.252,6.47,5.94,5,11,12,689,741,762,5,2345
91187,8,1,36,335,7,17.5,252,0.252,6.47,5.94,5,12,12,689,741,762,5,2345
91187,8,1,36,335,7,21.4,252,0.252,6.47,5.94,5,16,12,689,741,762,5,2345
91187,8,1,36,335,7,4.9,252,0.252,6.47,5.94,5,5,12,689,741,762,5,2345
91262,7,2,42,158,5,20,787.5,0.7875,8.09,6.3,2,7,0,778,805,736,3,790
91262,7,2,42,158,5,16.5,787.5,0.7875,8.09,6.3,2,6,0,778,805,736,3,790
91287,7,7,33,266,6,8.9,80,0.08,16.94,18.06,3,10,11,218,275,706,11,1596
91287,7,7,33,266,6,3.6,80,0.08,16.94,18.06,3,12,11,218,275,706,11,1596
91287,7,7,33,266,6,9.7,80,0.08,16.94,18.06,3,0,11,218,275,706,11,1596
91294,4,0,25,580,4,11.5,1050,1.05,12.38819176,13.37575637,4,15,4,277,317,960,8,2320
91294,4,0,25,580,4,7.4,1050,1.05,12.38819176,13.37575637,4,12,4,277,317,960,8,2320
91294,4,0,25,580,4,8.1,1050,1.05,12.38819176,13.37575637,4,17,4,277,317,960,8,2320
91294,4,0,25,580,4,5.6,1050,1.05,12.38819176,13.37575637,4,0,4,277,317,960,8,2320
91356,4,1,57,701,8,9.5,1500,1.5,12.38819176,13.37575637,2,17,1,587,654,17,6,5608
91356,4,1,57,701,8,5.4,1500,1.5,12.38819176,13.37575637,2,15,1,587,654,17,6,5608
91408,1,0,53,167,9,14.6,400,0.4,19.88,20.71,4,12,7,850,905,393,0,1503
91408,1,0,53,167,9,13.8,400,0.4,19.88,20.71,4,16,7,850,905,393,0,1503
91408,1,0,53,167,9,9.1,400,0.4,19.88,20.71,4,0,7,850,905,393,0,1503
91408,1,0,53,167,9,7.4,400,0.4,19.88,20.71,4,0,7,850,905,393,0,1503
91643,6,2,44,762,7,16.3,858.3333333,0.858333333,16.94,18.06,3,2,11,411,454,861,11,5334
91643,6,2,44,762,7,18,858.3333333,0.858333333,16.94,18.06,3,6,11,411,454,861,11,5334
91643,6,2,44,762,7,8.4,858.3333333,0.858333333,16.94,18.06,3,15,11,411,454,861,11,5334
91791,3,3,35,264,10,4.2,440,0.44,12.38819176,13.37575637,5,16,10,769,827,431,9,2640
91791,3,3,35,264,10,11.6,440,0.44,12.38819176,13.37575637,5,13,10,769,827,431,9,2640
91791,3,3,35,264,10,12.8,440,0.44,12.38819176,13.37575637,5,3,10,769,827,431,9,2640
91791,3,3,35,264,10,7.7,440,0.44,12.38819176,13.37575637,5,8,10,769,827,431,9,2640
91791,3,3,35,264,10,3.2,440,0.44,12.38819176,13.37575637,5,0,10,769,827,431,9,2640
91900,6,3,59,841,6,21.9,715,0.715,14.51,20.77,4,1,8,167,203,546,4,5046
91900,6,3,59,841,6,6.4,715,0.715,14.51,20.77,4,13,8,167,203,546,4,5046
91900,6,3,59,841,6,13.3,715,0.715,14.51,20.77,4,9,8,167,203,546,4,5046
91900,6,3,59,841,6,19.5,715,0.715,14.51,20.77,4,5,8,167,203,546,4,5046
92085,1,0,33,143,9,14,587,0.587,10.18,7.99,5,2,6,677,729,124,3,1287
92085,1,0,33,143,9,5.2,587,0.587,10.18,7.99,5,10,6,677,729,124,3,1287
92085,1,0,33,143,9,1.6,587,0.587,10.18,7.99,5,9,6,677,729,124,3,1287
92085,1,0,33,143,9,23,587,0.587,10.18,7.99,5,3,6,677,729,124,3,1287
92085,1,0,33,143,9,11.4,587,0.587,10.18,7.99,5,16,6,677,729,124,3,1287
92287,6,4,38,473,5,3.8,668.75,0.66875,14.51,20.77,4,15,8,649,647,334,6,2365
92287,6,4,38,473,5,18.3,668.75,0.66875,14.51,20.77,4,2,8,649,647,334,6,2365
92287,6,4,38,473,5,1.2,668.75,0.66875,14.51,20.77,4,4,8,649,647,334,6,2365
92287,6,4,38,473,5,7.9,668.75,0.66875,14.51,20.77,4,13,8,649,647,334,6,2365
92318,6,2,51,861,9,13.9,720,0.72,12.38819176,13.37575637,5,1,13,109,112,483,5,7749
92318,6,2,51,861,9,13.3,720,0.72,12.38819176,13.37575637,5,10,13,109,112,483,5,7749
92318,6,2,51,861,9,10.8,720,0.72,12.38819176,13.37575637,5,16,13,109,112,483,5,7749
92318,6,2,51,861,9,9.4,720,0.72,12.38819176,13.37575637,5,4,13,109,112,483,5,7749
92318,6,2,51,861,9,9.4,720,0.72,12.38819176,13.37575637,5,0,13,109,112,483,5,7749
92395,6,0,39,237,6,18.6,545,0.545,12.38819176,13.37575637,5,4,2,716,767,115,9,1422
92395,6,0,39,237,6,7.3,545,0.545,12.38819176,13.37575637,5,1,2,716,767,115,9,1422
92395,6,0,39,237,6,19.4,545,0.545,12.38819176,13.37575637,5,5,2,716,767,115,9,1422
92395,6,0,39,237,6,7.6,545,0.545,12.38819176,13.37575637,5,7,2,716,767,115,9,1422
92395,6,0,39,237,6,13,545,0.545,12.38819176,13.37575637,5,0,2,716,767,115,9,1422
92415,7,4,36,602,6,6.8,1383.333333,1.383333333,12.38819176,13.37575637,4,1,10,139,180,681,4,3612
92415,7,4,36,602,6,21.8,1383.333333,1.383333333,12.38819176,13.37575637,4,17,10,139,180,681,4,3612
92415,7,4,36,602,6,14.5,1383.333333,1.383333333,12.38819176,13.37575637,4,6,10,139,180,681,4,3612
92415,7,4,36,602,6,20.2,1383.333333,1.383333333,12.38819176,13.37575637,4,16,10,139,180,681,4,3612
92420,7,5,41,105,5,16,1170,1.17,12.38819176,13.37575637,3,4,10,616,656,363,1,525
92420,7,5,41,105,5,22.9,1170,1.17,12.38819176,13.37575637,3,8,10,616,656,363,1,525
92420,7,5,41,105,5,1.3,1170,1.17,12.38819176,13.37575637,3,17,10,616,656,363,1,525
92434,4,3,35,328,9,1.2,583.3333333,0.583333333,6.47,5.94,3,12,12,3,3,12,1,2952
92434,4,3,35,328,9,17.1,583.3333333,0.583333333,6.47,5.94,3,6,12,3,3,12,1,2952
92434,4,3,35,328,9,2,583.3333333,0.583333333,6.47,5.94,3,13,12,3,3,12,1,2952
92447,7,0,21,942,8,7.8,35,0.035,10.98,14.63,2,5,3,511,513,272,6,7536
92447,7,0,21,942,8,17.3,35,0.035,10.98,14.63,2,8,3,511,513,272,6,7536
92548,6,1,50,651,8,13.2,650,0.65,14.51,20.77,2,3,8,635,625,386,8,5208
92548,6,1,50,651,8,22.4,650,0.65,14.51,20.77,2,11,8,635,625,386,8,5208
92608,2,1,52,794,8,20.4,125,0.125,12.38819176,13.37575637,2,12,2,444,456,254,3,6352
92608,2,1,52,794,8,1.5,125,0.125,12.38819176,13.37575637,2,13,2,444,456,254,3,6352
92764,4,4,30,979,4,0.6,637.5,0.6375,12.38819176,13.37575637,3,14,1,718,770,488,5,3916
92764,4,4,30,979,4,2.2,637.5,0.6375,12.38819176,13.37575637,3,2,1,718,770,488,5,3916
92764,4,4,30,979,4,3.2,637.5,0.6375,12.38819176,13.37575637,3,0,1,718,770,488,5,3916
92839,5,4,31,452,4,3.1,421.25,0.42125,12.38819176,13.37575637,4,7,13,550,581,683,11,1808
92839,5,4,31,452,4,18.9,421.25,0.42125,12.38819176,13.37575637,4,13,13,550,581,683,11,1808
92839,5,4,31,452,4,19.7,421.25,0.42125,12.38819176,13.37575637,4,1,13,550,581,683,11,1808
92839,5,4,31,452,4,9.7,421.25,0.42125,12.38819176,13.37575637,4,10,13,550,581,683,11,1808
92899,4,1,40,754,8,2.3,1100,1.1,7.58,4.46,5,15,5,81,118,778,7,6032
92899,4,1,40,754,8,15.8,1100,1.1,7.58,4.46,5,17,5,81,118,778,7,6032
92899,4,1,40,754,8,6.8,1100,1.1,7.58,4.46,5,11,5,81,118,778,7,6032
92899,4,1,40,754,8,2.5,1100,1.1,7.58,4.46,5,0,5,81,118,778,7,6032
92899,4,1,40,754,8,12.4,1100,1.1,7.58,4.46,5,0,5,81,118,778,7,6032
92911,8,8,37,155,8,18.6,565,0.565,10.98,14.63,5,4,3,695,732,751,8,1240
92911,8,8,37,155,8,5.2,565,0.565,10.98,14.63,5,13,3,695,732,751,8,1240
92911,8,8,37,155,8,13.8,565,0.565,10.98,14.63,5,10,3,695,732,751,8,1240
92911,8,8,37,155,8,7.6,565,0.565,10.98,14.63,5,8,3,695,732,751,8,1240
92911,8,8,37,155,8,15.6,565,0.565,10.98,14.63,5,16,3,695,732,751,8,1240
92951,7,4,39,991,5,3,537.5,0.5375,8.09,6.3,2,2,0,241,237,25,8,4955
92951,7,4,39,991,5,16.2,537.5,0.5375,8.09,6.3,2,3,0,241,237,25,8,4955
93116,5,5,45,558,10,14.3,80,0.08,12.38819176,13.37575637,2,12,13,733,786,598,2,5580
93116,5,5,45,558,10,8.9,80,0.08,12.38819176,13.37575637,2,10,13,733,786,598,2,5580
93146,6,0,49,134,5,5.6,940,0.94,12.38819176,13.37575637,5,5,1,433,479,600,4,670
93146,6,0,49,134,5,20.2,940,0.94,12.38819176,13.37575637,5,9,1,433,479,600,4,670
93146,6,0,49,134,5,18.1,940,0.94,12.38819176,13.37575637,5,14,1,433,479,600,4,670
93146,6,0,49,134,5,18.9,940,0.94,12.38819176,13.37575637,5,3,1,433,479,600,4,670
93146,6,0,49,134,5,9.3,940,0.94,12.38819176,13.37575637,5,4,1,433,479,600,4,670
93265,7,4,45,137,10,14.8,553.3333333,0.553333333,19.88,20.71,4,1,7,924,982,350,1,1370
93265,7,4,45,137,10,5.6,553.3333333,0.553333333,19.88,20.71,4,12,7,924,982,350,1,1370
93265,7,4,45,137,10,10,553.3333333,0.553333333,19.88,20.71,4,8,7,924,982,350,1,1370
93265,7,4,45,137,10,9.7,553.3333333,0.553333333,19.88,20.71,4,0,7,924,982,350,1,1370
93292,8,2,51,641,4,6.2,825,0.825,7.58,4.46,3,15,5,37,18,723,10,2564
93292,8,2,51,641,4,4.4,825,0.825,7.58,4.46,3,3,5,37,18,723,10,2564
93292,8,2,51,641,4,22.7,825,0.825,7.58,4.46,3,16,5,37,18,723,10,2564
93352,5,5,28,601,8,16.2,637.5,0.6375,10.18,7.99,3,2,6,172,225,371,7,4808
93352,5,5,28,601,8,15.4,637.5,0.6375,10.18,7.99,3,9,6,172,225,371,7,4808
93352,5,5,28,601,8,7.8,637.5,0.6375,10.18,7.99,3,0,6,172,225,371,7,4808
93513,6,4,46,433,8,2.7,503.3333333,0.503333333,6.47,5.94,4,10,12,678,734,160,6,3464
93513,6,4,46,433,8,20.8,503.3333333,0.503333333,6.47,5.94,4,14,12,678,734,160,6,3464
93513,6,4,46,433,8,20.7,503.3333333,0.503333333,6.47,5.94,4,11,12,678,734,160,6,3464
93513,6,4,46,433,8,0.6,503.3333333,0.503333333,6.47,5.94,4,0,12,678,734,160,6,3464
93662,2,0,39,671,4,15.6,731.25,0.73125,13.99,18.57,5,14,9,504,547,452,3,2684
93662,2,0,39,671,4,17.5,731.25,0.73125,13.99,18.57,5,4,9,504,547,452,3,2684
93662,2,0,39,671,4,20.1,731.25,0.73125,13.99,18.57,5,2,9,504,547,452,3,2684
93662,2,0,39,671,4,5.8,731.25,0.73125,13.99,18.57,5,12,9,504,547,452,3,2684
93662,2,0,39,671,4,23.4,731.25,0.73125,13.99,18.57,5,0,9,504,547,452,3,2684
93762,5,1,32,943,10,11.3,1052.5,1.0525,7.58,4.46,5,4,5,547,589,690,1,9430
93762,5,1,32,943,10,23.7,1052.5,1.0525,7.58,4.46,5,16,5,547,589,690,1,9430
93762,5,1,32,943,10,17,1052.5,1.0525,7.58,4.46,5,17,5,547,589,690,1,9430
93762,5,1,32,943,10,18.4,1052.5,1.0525,7.58,4.46,5,5,5,547,589,690,1,9430
93762,5,1,32,943,10,1.4,1052.5,1.0525,7.58,4.46,5,0,5,547,589,690,1,9430
93769,4,0,15,296,9,2.7,800,0.8,16.94,18.06,2,6,11,868,934,232,8,2664
93769,4,0,15,296,9,21.8,800,0.8,16.94,18.06,2,13,11,868,934,232,8,2664
93816,1,1,37,139,8,1.9,1350,1.35,8.09,6.3,2,9,0,43,48,499,0,1112
93816,1,1,37,139,8,4.1,1350,1.35,8.09,6.3,2,1,0,43,48,499,0,1112
94020,8,5,47,916,10,7.2,558.75,0.55875,12.38819176,13.37575637,4,2,1,659,634,622,8,9160
94020,8,5,47,916,10,8.3,558.75,0.55875,12.38819176,13.37575637,4,10,1,659,634,622,8,9160
94020,8,5,47,916,10,2.6,558.75,0.55875,12.38819176,13.37575637,4,1,1,659,634,622,8,9160
94020,8,5,47,916,10,18.5,558.75,0.55875,12.38819176,13.37575637,4,16,1,659,634,622,8,9160
94094,1,0,84,580,10,10.5,540,0.54,12.38819176,13.37575637,4,8,4,424,447,504,0,5800
94094,1,0,84,580,10,8.5,540,0.54,12.38819176,13.37575637,4,16,4,424,447,504,0,5800
94094,1,0,84,580,10,11.7,540,0.54,12.38819176,13.37575637,4,14,4,424,447,504,0,5800
94094,1,0,84,580,10,9,540,0.54,12.38819176,13.37575637,4,11,4,424,447,504,0,5800
94155,5,3,53,373,6,16.8,1200,1.2,12.38819176,13.37575637,3,9,13,362,365,345,6,2238
94155,5,3,53,373,6,10.9,1200,1.2,12.38819176,13.37575637,3,14,13,362,365,345,6,2238
94155,5,3,53,373,6,20.2,1200,1.2,12.38819176,13.37575637,3,0,13,362,365,345,6,2238
94267,6,3,60,682,5,16.7,642.5,0.6425,16.94,18.06,4,5,11,923,979,529,4,3410
94267,6,3,60,682,5,6.5,642.5,0.6425,16.94,18.06,4,3,11,923,979,529,4,3410
94267,6,3,60,682,5,12.9,642.5,0.6425,16.94,18.06,4,8,11,923,979,529,4,3410
94267,6,3,60,682,5,1.7,642.5,0.6425,16.94,18.06,4,4,11,923,979,529,4,3410
94386,4,3,42,152,6,1,696.25,0.69625,12.38819176,13.37575637,5,7,13,696,737,653,8,912
94386,4,3,42,152,6,4.7,696.25,0.69625,12.38819176,13.37575637,5,1,13,696,737,653,8,912
94386,4,3,42,152,6,7.7,696.25,0.69625,12.38819176,13.37575637,5,9,13,696,737,653,8,912
94386,4,3,42,152,6,23.8,696.25,0.69625,12.38819176,13.37575637,5,8,13,696,737,653,8,912
94386,4,3,42,152,6,14.2,696.25,0.69625,12.38819176,13.37575637,5,10,13,696,737,653,8,912
94407,8,7,41,733,4,11.8,755,0.755,7.58,4.46,4,8,5,650,702,894,6,2932
94407,8,7,41,733,4,9.1,755,0.755,7.58,4.46,4,10,5,650,702,894,6,2932
94407,8,7,41,733,4,9.6,755,0.755,7.58,4.46,4,1,5,650,702,894,6,2932
94407,8,7,41,733,4,14.8,755,0.755,7.58,4.46,4,0,5,650,702,894,6,2932
94507,7,6,42,217,9,9.8,392.5,0.3925,19.88,20.71,4,5,7,801,891,743,3,1953
94507,7,6,42,217,9,8.2,392.5,0.3925,19.88,20.71,4,9,7,801,891,743,3,1953
94507,7,6,42,217,9,22.2,392.5,0.3925,19.88,20.71,4,10,7,801,891,743,3,1953
94507,7,6,42,217,9,12.8,392.5,0.3925,19.88,20.71,4,11,7,801,891,743,3,1953
94586,7,3,47,260,5,0.7,153.3333333,0.153333333,12.38819176,13.37575637,3,5,13,792,897,928,10,1300
94586,7,3,47,260,5,13.2,153.3333333,0.153333333,12.38819176,13.37575637,3,13,13,792,897,928,10,1300
94586,7,3,47,260,5,17,153.3333333,0.153333333,12.38819176,13.37575637,3,11,13,792,897,928,10,1300
94684,5,0,71,304,4,5.4,675,0.675,10.18,7.99,2,12,6,877,952,394,4,1216
94684,5,0,71,304,4,22.1,675,0.675,10.18,7.99,2,14,6,877,952,394,4,1216
94815,4,3,42,149,10,6.5,128.3333333,0.128333333,12.38819176,13.37575637,3,8,2,919,975,80,9,1490
94815,4,3,42,149,10,11.4,128.3333333,0.128333333,12.38819176,13.37575637,3,11,2,919,975,80,9,1490
94815,4,3,42,149,10,21.4,128.3333333,0.128333333,12.38819176,13.37575637,3,2,2,919,975,80,9,1490
94822,5,4,38,197,6,14.9,42.5,0.0425,12.38819176,13.37575637,2,8,13,621,627,974,10,1182
94822,5,4,38,197,6,4.8,42.5,0.0425,12.38819176,13.37575637,2,7,13,621,627,974,10,1182
94860,7,1,63,867,6,15.9,741.6666667,0.741666667,10.18,7.99,3,6,6,372,360,631,1,5202
94860,7,1,63,867,6,6.9,741.6666667,0.741666667,10.18,7.99,3,16,6,372,360,631,1,5202
94860,7,1,63,867,6,16.6,741.6666667,0.741666667,10.18,7.99,3,2,6,372,360,631,1,5202
94867,4,0,30,956,10,6.9,537.5,0.5375,12.38819176,13.37575637,2,3,4,800,859,41,7,9560
94867,4,0,30,956,10,5.3,537.5,0.5375,12.38819176,13.37575637,2,2,4,800,859,41,7,9560
95015,7,5,50,448,7,13.7,550,0.55,19.88,20.71,2,3,7,720,762,436,1,3136
95015,7,5,50,448,7,1.3,550,0.55,19.88,20.71,2,13,7,720,762,436,1,3136
95267,5,5,44,767,9,23.4,565,0.565,8.09,6.3,4,10,0,687,733,397,1,6903
95267,5,5,44,767,9,9.3,565,0.565,8.09,6.3,4,13,0,687,733,397,1,6903
95267,5,5,44,767,9,7.3,565,0.565,8.09,6.3,4,16,0,687,733,397,1,6903
95267,5,5,44,767,9,9.5,565,0.565,8.09,6.3,4,6,0,687,733,397,1,6903
95339,2,0,30,820,4,21.7,772,0.772,12.38819176,13.37575637,5,5,2,401,413,127,8,3280
95339,2,0,30,820,4,6.1,772,0.772,12.38819176,13.37575637,5,14,2,401,413,127,8,3280
95339,2,0,30,820,4,5.7,772,0.772,12.38819176,13.37575637,5,13,2,401,413,127,8,3280
95339,2,0,30,820,4,1.1,772,0.772,12.38819176,13.37575637,5,6,2,401,413,127,8,3280
95339,2,0,30,820,4,22.3,772,0.772,12.38819176,13.37575637,5,3,2,401,413,127,8,3280
95497,6,5,43,861,5,21.3,200,0.2,13.99,18.57,2,11,9,166,187,698,0,4305
95497,6,5,43,861,5,0.6,200,0.2,13.99,18.57,2,13,9,166,187,698,0,4305
95515,6,6,32,826,4,8.4,537.5,0.5375,7.58,4.46,2,2,5,419,452,366,10,3304
95515,6,6,32,826,4,14.5,537.5,0.5375,7.58,4.46,2,3,5,419,452,366,10,3304
95590,4,2,29,741,7,12.7,1350,1.35,14.51,20.77,2,1,8,780,836,672,6,5187
95590,4,2,29,741,7,14.6,1350,1.35,14.51,20.77,2,9,8,780,836,672,6,5187
95653,3,0,16,842,7,17.1,1233.333333,1.233333333,10.18,7.99,4,14,6,10,67,395,0,5894
95653,3,0,16,842,7,10.3,1233.333333,1.233333333,10.18,7.99,4,1,6,10,67,395,0,5894
95653,3,0,16,842,7,3.4,1233.333333,1.233333333,10.18,7.99,4,6,6,10,67,395,0,5894
95653,3,0,16,842,7,12.5,1233.333333,1.233333333,10.18,7.99,4,15,6,10,67,395,0,5894
95823,8,8,35,962,7,8.6,361.6666667,0.361666667,19.88,20.71,3,8,7,136,121,963,2,6734
95823,8,8,35,962,7,3.6,361.6666667,0.361666667,19.88,20.71,3,15,7,136,121,963,2,6734
95823,8,8,35,962,7,11.3,361.6666667,0.361666667,19.88,20.71,3,7,7,136,121,963,2,6734
95856,3,1,26,224,9,5.1,768.75,0.76875,12.38819176,13.37575637,5,1,13,576,570,98,6,2016
95856,3,1,26,224,9,20.5,768.75,0.76875,12.38819176,13.37575637,5,2,13,576,570,98,6,2016
95856,3,1,26,224,9,19.5,768.75,0.76875,12.38819176,13.37575637,5,14,13,576,570,98,6,2016
95856,3,1,26,224,9,12.1,768.75,0.76875,12.38819176,13.37575637,5,11,13,576,570,98,6,2016
95856,3,1,26,224,9,22.9,768.75,0.76875,12.38819176,13.37575637,5,0,13,576,570,98,6,2016
95862,1,0,80,634,5,4,456.25,0.45625,10.18,7.99,5,7,6,486,534,646,6,3170
95862,1,0,80,634,5,8.9,456.25,0.45625,10.18,7.99,5,4,6,486,534,646,6,3170
95862,1,0,80,634,5,16,456.25,0.45625,10.18,7.99,5,6,6,486,534,646,6,3170
95862,1,0,80,634,5,21.3,456.25,0.45625,10.18,7.99,5,13,6,486,534,646,6,3170
95862,1,0,80,634,5,10.1,456.25,0.45625,10.18,7.99,5,12,6,486,534,646,6,3170
95884,8,0,62,472,10,7.9,1100,1.1,12.38819176,13.37575637,3,14,13,894,955,40,5,4720
95884,8,0,62,472,10,10.8,1100,1.1,12.38819176,13.37575637,3,3,13,894,955,40,5,4720
95884,8,0,62,472,10,18.5,1100,1.1,12.38819176,13.37575637,3,0,13,894,955,40,5,4720
95950,7,2,49,155,4,21,933.3333333,0.933333333,13.99,18.57,4,9,9,772,802,980,11,620
95950,7,2,49,155,4,4.8,933.3333333,0.933333333,13.99,18.57,4,6,9,772,802,980,11,620
95950,7,2,49,155,4,2.6,933.3333333,0.933333333,13.99,18.57,4,14,9,772,802,980,11,620
95950,7,2,49,155,4,17.4,933.3333333,0.933333333,13.99,18.57,4,13,9,772,802,980,11,620
96184,5,2,48,542,7,17.5,931.25,0.93125,19.88,20.71,5,16,7,168,209,619,1,3794
96184,5,2,48,542,7,21.3,931.25,0.93125,19.88,20.71,5,7,7,168,209,619,1,3794
96184,5,2,48,542,7,2.5,931.25,0.93125,19.88,20.71,5,17,7,168,209,619,1,3794
96184,5,2,48,542,7,2.2,931.25,0.93125,19.88,20.71,5,3,7,168,209,619,1,3794
96184,5,2,48,542,7,18.1,931.25,0.93125,19.88,20.71,5,0,7,168,209,619,1,3794
96218,7,0,30,965,7,18.9,80,0.08,12.38819176,13.37575637,2,12,2,75,57,566,5,6755
96218,7,0,30,965,7,13.4,80,0.08,12.38819176,13.37575637,2,10,2,75,57,566,5,6755
96295,3,3,41,530,5,16.6,558.75,0.55875,6.47,5.94,5,16,12,225,244,886,3,2650
96295,3,3,41,530,5,10.8,558.75,0.55875,6.47,5.94,5,10,12,225,244,886,3,2650
96295,3,3,41,530,5,10.6,558.75,0.55875,6.47,5.94,5,4,12,225,244,886,3,2650
96295,3,3,41,530,5,18.3,558.75,0.55875,6.47,5.94,5,7,12,225,244,886,3,2650
96295,3,3,41,530,5,18.8,558.75,0.55875,6.47,5.94,5,6,12,225,244,886,3,2650
96564,2,2,18,563,4,12.7,1127.5,1.1275,12.38819176,13.37575637,4,15,2,564,578,288,9,2252
96564,2,2,18,563,4,23.4,1127.5,1.1275,12.38819176,13.37575637,4,4,2,564,578,288,9,2252
96564,2,2,18,563,4,5.9,1127.5,1.1275,12.38819176,13.37575637,4,17,2,564,578,288,9,2252
96564,2,2,18,563,4,9.3,1127.5,1.1275,12.38819176,13.37575637,4,8,2,564,578,288,9,2252
96681,6,1,31,459,9,13.8,105,0.105,12.38819176,13.37575637,2,12,10,834,872,325,6,4131
96681,6,1,31,459,9,15.8,105,0.105,12.38819176,13.37575637,2,5,10,834,872,325,6,4131
96720,3,1,44,661,10,13.8,675,0.675,16.94,18.06,2,12,11,413,444,903,4,6610
96720,3,1,44,661,10,14.7,675,0.675,16.94,18.06,2,9,11,413,444,903,4,6610
96836,7,5,49,697,4,10.4,1400,1.4,7.58,4.46,3,17,5,466,490,373,2,2788
96836,7,5,49,697,4,22.5,1400,1.4,7.58,4.46,3,9,5,466,490,373,2,2788
96836,7,5,49,697,4,11.3,1400,1.4,7.58,4.46,3,15,5,466,490,373,2,2788
96858,7,3,47,141,7,19,780,0.78,14.51,20.77,2,5,8,376,405,494,2,987
96858,7,3,47,141,7,9.7,780,0.78,14.51,20.77,2,6,8,376,405,494,2,987
96968,1,1,40,521,5,5.6,650,0.65,14.51,20.77,5,15,8,341,387,268,8,2605
96968,1,1,40,521,5,1.4,650,0.65,14.51,20.77,5,11,8,341,387,268,8,2605
96968,1,1,40,521,5,19.8,650,0.65,14.51,20.77,5,13,8,341,387,268,8,2605
96968,1,1,40,521,5,5.1,650,0.65,14.51,20.77,5,16,8,341,387,268,8,2605
96968,1,1,40,521,5,3,650,0.65,14.51,20.77,5,9,8,341,387,268,8,2605
97050,3,0,36,492,4,5.9,475,0.475,12.38819176,13.37575637,4,7,13,900,973,245,7,1968
97050,3,0,36,492,4,17.6,475,0.475,12.38819176,13.37575637,4,12,13,900,973,245,7,1968
97050,3,0,36,492,4,13,475,0.475,12.38819176,13.37575637,4,9,13,900,973,245,7,1968
97050,3,0,36,492,4,8.7,475,0.475,12.38819176,13.37575637,4,0,13,900,973,245,7,1968
97434,8,4,48,623,9,11,943.75,0.94375,12.38819176,13.37575637,5,15,13,852,914,376,1,5607
97434,8,4,48,623,9,2,943.75,0.94375,12.38819176,13.37575637,5,9,13,852,914,376,1,5607
97434,8,4,48,623,9,7.7,943.75,0.94375,12.38819176,13.37575637,5,4,13,852,914,376,1,5607
97434,8,4,48,623,9,13.5,943.75,0.94375,12.38819176,13.37575637,5,2,13,852,914,376,1,5607
97434,8,4,48,623,9,2.7,943.75,0.94375,12.38819176,13.37575637,5,0,13,852,914,376,1,5607
97603,2,1,38,144,8,8.7,1233.333333,1.233333333,12.38819176,13.37575637,3,15,1,927,985,188,0,1152
97603,2,1,38,144,8,1.7,1233.333333,1.233333333,12.38819176,13.37575637,3,4,1,927,985,188,0,1152
97603,2,1,38,144,8,21.2,1233.333333,1.233333333,12.38819176,13.37575637,3,14,1,927,985,188,0,1152
97668,4,0,28,188,10,5.6,1216.666667,1.216666667,7.58,4.46,3,16,5,472,536,90,9,1880
97668,4,0,28,188,10,9,1216.666667,1.216666667,7.58,4.46,3,17,5,472,536,90,9,1880
97668,4,0,28,188,10,16.6,1216.666667,1.216666667,7.58,4.46,3,3,5,472,536,90,9,1880
97675,2,2,39,235,10,6.6,1075,1.075,8.09,6.3,2,17,0,921,981,587,8,2350
97675,2,2,39,235,10,2.5,1075,1.075,8.09,6.3,2,12,0,921,981,587,8,2350
97707,3,0,31,382,7,4.5,377,0.377,16.94,18.06,5,2,11,378,423,336,0,2674
97707,3,0,31,382,7,10.2,377,0.377,16.94,18.06,5,5,11,378,423,336,0,2674
97707,3,0,31,382,7,22.8,377,0.377,16.94,18.06,5,16,11,378,423,336,0,2674
97707,3,0,31,382,7,14.3,377,0.377,16.94,18.06,5,3,11,378,423,336,0,2674
97707,3,0,31,382,7,9.2,377,0.377,16.94,18.06,5,13,11,378,423,336,0,2674
